accident_id,accident_date,accident_time,hour_of_day,month,location_id,location_name,zone,road_type,severity,weather_condition,lighting_condition,vehicle_type,reported_cause,casualties,latitude,longitude,is_severe
ACC-1904,2026-01-28,19:45,19,2026-01,L011,Depot Crossing,south,arterial,moderate,rain,night_lit,auto_rickshaw,pedestrian_conflict,0,28.560678556609677,77.22338616352353,False
ACC-0335,2026-01-23,14:05,14,2026-01,L003,Market Ring Road,central,junction,minor,clear,night_poor_light,auto_rickshaw,wrong_side_entry,0,28.602526808131078,77.2310309821681,False
ACC-0639,2026-05-14,10:15,10,2026-05,L003,Market Ring Road,central,arterial,moderate,rain,dusk,cycle,pedestrian_conflict,1,28.6079775374427,77.217814171338,False
ACC-1469,2026-04-08,01:15,1,2026-04,L006,Industrial Belt Exit,south,arterial,moderate,clear,dusk,bus,low_visibility,1,28.571452668870855,77.23712377102117,False
ACC-0997,2026-01-08,00:30,0,2026-01,L009,Hospital Service Road,central,junction,critical,clear,night_poor_light,two_wheeler,tailgating,3,28.614329186498065,77.21598676984428,True
ACC-1545,2026-05-13,01:15,1,2026-05,L006,Industrial Belt Exit,south,junction,minor,clear,night_lit,two_wheeler,pedestrian_conflict,0,28.575981959548837,77.24043387634495,False
ACC-1914,2026-06-12,23:40,23,2026-06,L004,School Gate Road,north,local_road,minor,wind,dusk,truck,tailgating,0,28.643992057054245,77.2009968238768,False
ACC-1101,2026-02-13,05:05,5,2026-02,L002,Riverside Flyover,east,flyover,moderate,wind,dusk,two_wheeler,pedestrian_conflict,0,28.61602364528373,77.23006534036395,False
ACC-1033,2026-04-09,09:05,9,2026-04,L003,Market Ring Road,central,arterial,minor,clear,dusk,two_wheeler,tailgating,0,28.603084720861208,77.22133449247,False
ACC-0818,2026-05-17,17:35,17,2026-05,L003,Market Ring Road,central,local_road,major,wind,dusk,car,wrong_side_entry,1,28.60064228366416,77.22389259205437,True
ACC-0775,2026-02-17,21:25,21,2026-02,L002,Riverside Flyover,east,flyover,moderate,clear,night_lit,bus,overspeeding,0,28.62586533651666,77.23370606075224,False
ACC-1583,2026-02-27,19:45,19,2026-02,L001,Maple Junction,central,local_road,minor,rain,daylight,car,wrong_side_entry,0,28.608673632321445,77.21144950522768,False
ACC-0024,2026-06-24,20:25,20,2026-06,L003,Market Ring Road,central,arterial,major,clear,night_lit,truck,overspeeding,2,28.59923973366184,77.22157165041381,True
ACC-1886,2026-05-06,09:10,9,2026-05,L005,Metro Link Turn,west,junction,minor,cloudy,dusk,car,signal_violation,0,28.59595166355737,77.17945201313893,False
ACC-0868,2026-02-02,13:40,13,2026-02,L012,Green Park Turn,west,junction,minor,rain,night_lit,cycle,pedestrian_conflict,0,28.58308800203984,77.19386559139393,False
ACC-0140,2026-02-17,23:25,23,2026-02,L001,Maple Junction,central,arterial,major,fog,dusk,car,wet_surface,1,28.607210738455244,77.21602090785319,True
ACC-1036,2026-04-10,22:15,22,2026-04,L001,Maple Junction,central,signalized_crossing,moderate,fog,dusk,truck,overspeeding,1,28.61266377391479,77.2225625683993,False
ACC-0357,2026-04-20,08:15,8,2026-04,L003,Market Ring Road,central,local_road,moderate,clear,dusk,bus,signal_violation,1,28.607317904733726,77.23016548356753,False
ACC-1081,2026-03-10,23:50,23,2026-03,L008,Old Bridge Approach,north,bridge_approach,minor,clear,night_lit,truck,signal_violation,0,28.656231567415315,77.21681373545064,False
ACC-1806,2026-05-24,01:25,1,2026-05,L005,Metro Link Turn,west,arterial,minor,clear,night_poor_light,bus,wrong_side_entry,0,28.602223349580832,77.18007559114159,False
ACC-1473,2026-02-16,22:30,22,2026-02,L009,Hospital Service Road,central,local_road,moderate,cloudy,night_lit,auto_rickshaw,tailgating,1,28.625080690078672,77.21562485991083,False
ACC-1340,2026-06-14,18:15,18,2026-06,L012,Green Park Turn,west,junction,minor,clear,night_lit,cycle,wet_surface,0,28.579200666184494,77.19114608210853,False
ACC-1843,2026-01-05,23:55,23,2026-01,L009,Hospital Service Road,central,service_road,minor,clear,daylight,car,overspeeding,1,28.618825192071764,77.2134365138927,False
ACC-1566,2026-02-22,18:50,18,2026-02,L012,Green Park Turn,west,local_road,moderate,clear,dusk,truck,wrong_side_entry,1,28.582258073480965,77.19917064526808,False
ACC-1264,2026-01-23,19:40,19,2026-01,L001,Maple Junction,central,arterial,moderate,clear,daylight,truck,signal_violation,0,28.619413983316267,77.21043828484994,False
ACC-0214,2026-04-29,20:55,20,2026-04,L003,Market Ring Road,central,arterial,critical,wind,daylight,two_wheeler,low_visibility,2,28.606411767101203,77.22377081387977,True
ACC-0284,2026-03-30,16:15,16,2026-03,L008,Old Bridge Approach,north,bridge_approach,minor,rain,night_poor_light,auto_rickshaw,signal_violation,1,28.643731030206126,77.22045667982863,False
ACC-0812,2026-06-22,10:05,10,2026-06,L002,Riverside Flyover,east,flyover,major,clear,dusk,car,signal_violation,2,28.61267920999629,77.23724741007109,True
ACC-1515,2026-01-16,11:25,11,2026-01,L003,Market ring road,central,junction,moderate,rain,night_lit,cycle,wet_surface,0,28.600838709010574,77.22999983481621,False
ACC-0204,2026-03-04,00:30,0,2026-03,L011,Depot Crossing,south,arterial,major,rain,daylight,cycle,low_visibility,2,28.565053267330217,77.2148802625052,True
ACC-0742,2026-03-03,20:05,20,2026-03,L010,Airport Link Signal,east,arterial,major,clear,night_lit,cycle,signal_violation,2,28.631313712824504,77.26239448446998,True
ACC-0956,2026-01-26,03:10,3,2026-01,L003,Market Ring Road,central,local_road,moderate,rain,daylight,cycle,wet_surface,1,28.60655916629906,77.21980132124567,False
ACC-0104,2026-05-26,14:40,14,2026-05,L005,Metro Link Turn,west,arterial,minor,clear,dusk,two_wheeler,overspeeding,0,28.60289241855896,77.19063585878105,False
ACC-1138,2026-04-07,08:50,8,2026-04,L009,Hospital Service Road,central,arterial,critical,clear,night_lit,car,signal_violation,2,28.61612380278757,77.20296031176554,True
ACC-1776,2026-06-05,15:35,15,2026-06,L011,Depot Crossing,south,signalized_crossing,minor,cloudy,night_poor_light,auto_rickshaw,tailgating,0,28.57033849225149,77.22878803484551,False
ACC-0348,2026-02-22,10:35,10,2026-02,L011,Depot Crossing,south,arterial,minor,clear,night_lit,cycle,sudden_lane_change,0,28.56973556261925,77.22579608094347,False
ACC-0192,2026-01-15,18:00,18,2026-01,L001,Maple Junction,central,junction,minor,Unknown,daylight,auto_rickshaw,pedestrian_conflict,0,28.610208521658315,77.21708347623401,False
ACC-0061,2026-01-24,12:05,12,2026-01,L004,School Gate Road,north,arterial,minor,rain,night_lit,two_wheeler,tailgating,0,28.6369795135282,77.20035606800569,False
ACC-1952,2026-01-22,20:50,20,2026-01,L010,Airport Link Signal,east,local_road,minor,rain,daylight,bus,tailgating,0,28.63462659800321,77.2569324085999,False
ACC-1638,2026-02-27,12:45,12,2026-02,L004,School Gate Road,north,arterial,major,rain,daylight,two_wheeler,pedestrian_conflict,1,28.638150901532317,77.1932993991665,True
ACC-1203,2026-06-08,09:30,9,2026-06,L006,Industrial Belt Exit,south,junction,minor,cloudy,night_lit,car,low_visibility,0,28.5721221500744,77.24909123364117,False
ACC-0413,2026-03-04,13:30,13,2026-03,L003,Market Ring Road,central,arterial,minor,wind,night_lit,car,pedestrian_conflict,0,28.600563764444477,77.23186347774582,False
ACC-0302,2026-06-09,08:05,8,2026-06,L006,Industrial Belt Exit,south,highway_ramp,moderate,wind,night_poor_light,two_wheeler,wet_surface,1,28.57268124514956,77.25109443462563,False
ACC-1077,2026-06-08,16:50,16,2026-06,L008,Old Bridge  Approach,north,bridge_approach,minor,fog,daylight,car,tailgating,0,28.65327488278625,77.2228146499075,False
ACC-1913,2026-05-12,09:40,9,2026-05,L001,Maple Junction,central,arterial,major,clear,daylight,truck,signal_violation,2,28.61729848680856,77.21618382694408,True
ACC-1660,2026-03-19,05:05,5,2026-03,L001,Maple Junction,central,signalized_crossing,minor,clear,dusk,auto_rickshaw,tailgating,0,28.61364883594931,77.20769637478502,False
ACC-0397,2026-03-08,08:20,8,2026-03,L004,school gate road,north,local_road,moderate,clear,dusk,truck,signal_violation,1,28.63445532198548,77.20298255030738,False
ACC-0995,2026-01-08,14:25,14,2026-01,L001,Maple Junction,central,junction,moderate,fog,daylight,cycle,signal_violation,1,28.619843283048297,77.21703434722748,False
ACC-1818,2026-03-07,21:25,21,2026-03,L006,Industrial Belt Exit,south,local_road,major,rain,night_lit,two_wheeler,signal_violation,2,28.57095060526924,77.25013850680755,True
ACC-0731,2026-03-22,14:15,14,2026-03,L005,Metro Link Turn,west,arterial,major,clear,Unknown,car,low_visibility,2,28.59388429611801,77.18382261621346,True
ACC-1496,2026-06-26,09:55,9,2026-06,L003,Market Ring Road,central,junction,minor,clear,dusk,two_wheeler,low_visibility,0,,,False
ACC-1032,2026-03-31,12:15,12,2026-03,L005,Metro Link Turn,west,arterial,moderate,rain,night_poor_light,two_wheeler,signal_violation,0,28.60121951234644,77.19024569971809,False
ACC-1448,2026-03-08,12:50,12,2026-03,L008,Old Bridge Approach,north,bridge_approach,minor,cloudy,night_poor_light,two_wheeler,sudden_lane_change,0,28.65228401590971,77.22221968912143,False
ACC-0415,2026-02-04,05:45,5,2026-02,L006,Industrial Belt Exit,south,junction,moderate,clear,dusk,auto_rickshaw,pedestrian_conflict,1,28.574790686249933,77.24097278261922,False
ACC-1817,2026-02-19,22:00,22,2026-02,L006,Industrial Belt Exit,south,highway_ramp,moderate,clear,dusk,auto_rickshaw,tailgating,1,28.568382272073624,77.24366839682409,False
ACC-0858,2026-01-06,19:55,19,2026-01,L010,Airport Link Signal,east,junction,minor,clear,daylight,cycle,wrong_side_entry,0,28.64015206835472,77.26579511425423,False
ACC-1037,2026-03-05,17:45,17,2026-03,L002,Riverside Flyover,east,flyover,major,cloudy,Unknown,two_wheeler,tailgating,2,28.61826864184961,77.23888718630779,True
ACC-0977,2026-04-07,07:20,7,2026-04,L001,Maple Junction,central,arterial,major,fog,daylight,car,sudden_lane_change,2,28.61433097883146,77.21042375876574,True
ACC-1306,2026-06-03,17:55,17,2026-06,L006,Industrial Belt Exit,south,local_road,moderate,clear,dusk,two_wheeler,overspeeding,1,28.57400787821738,77.24078296531391,False
ACC-0951,2026-03-07,21:40,21,2026-03,L008,Old Bridge Approach,north,bridge_approach,major,clear,dusk,cycle,tailgating,1,28.651955748770888,77.21621088485388,True
ACC-0329,2026-06-27,05:10,5,2026-06,L008,Old Bridge Approach,north,bridge_approach,minor,rain,night_poor_light,bus,Unknown,0,28.653191607123865,77.22126196475524,False
ACC-0088,2026-03-16,14:05,14,2026-03,L006,Industrial Belt Exit,south,junction,minor,rain,daylight,cycle,wrong_side_entry,0,28.572499594490097,77.24411703977923,False
ACC-0797,2026-04-19,21:10,21,2026-04,L009,Hospital Service Road,central,junction,critical,fog,night_lit,bus,low_visibility,3,28.616780353016036,77.20881054283903,True
ACC-0313,2026-02-20,18:40,18,2026-02,L012,Green Park Turn ,west,junction,minor,clear,night_poor_light,truck,sudden_lane_change,0,28.58402531202783,77.18987906231632,False
ACC-1874,2026-03-06,06:15,6,2026-03,L001,Maple Junction,central,junction,minor,clear,dusk,bus,sudden_lane_change,1,28.61083307876156,77.21652275813533,False
ACC-0083,2026-02-19,07:40,7,2026-02,L007,Lakeview Avenue,west,collector_road,major,rain,night_poor_light,car,signal_violation,2,28.59333635790071,77.16923449452533,True
ACC-1630,2026-05-31,18:45,18,2026-05,L003,Market Ring Road,central,local_road,minor,clear,night_lit,car,low_visibility,0,28.607224930905197,77.23152537052408,False
ACC-1790,2026-06-13,09:45,9,2026-06,L011,Depot Crossing,south,local_road,minor,clear,night_lit,two_wheeler,pedestrian_conflict,0,28.55851591523819,77.22492161015381,False
ACC-1055,2026-03-22,23:35,23,2026-03,L008,Old Bridge Approach,north,bridge_approach,minor,fog,night_lit,two_wheeler,signal_violation,0,28.65058103039022,77.21201615042888,False
ACC-0892,2026-02-17,19:15,19,2026-02,L003,Market Ring Road,central,local_road,moderate,rain,daylight,truck,low_visibility,0,28.61191509814836,77.23194014129827,False
ACC-1119,2026-04-26,14:40,14,2026-04,L004,School Gate Road,north,arterial,major,clear,night_lit,auto_rickshaw,signal_violation,2,28.63011268543189,77.19942863945818,True
ACC-0503,2026-03-05,13:45,13,2026-03,L005,Metro Link Turn,west,arterial,critical,clear,night_poor_light,truck,tailgating,3,28.596249989213117,77.17700425233537,True
ACC-0636,2026-06-25,16:35,16,2026-06,L006,Industrial Belt Exit,south,local_road,moderate,wind,night_poor_light,bus,tailgating,1,28.569188274198734,77.25056385728693,False
ACC-1317,2026-06-03,22:15,22,2026-06,L006,Industrial Belt Exit,south,local_road,minor,fog,night_poor_light,bus,low_visibility,0,28.5737767105962,77.23965323696191,False
ACC-1387,2026-02-16,18:05,18,2026-02,L012,Green Park Turn,west,local_road,major,fog,night_poor_light,auto_rickshaw,tailgating,1,28.58451598246828,77.1878976212544,True
ACC-0530,2026-05-01,16:00,16,2026-05,L012,Green Park Turn,west,arterial,moderate,clear,dusk,auto_rickshaw,tailgating,0,28.584068895333758,77.19313864260035,False
ACC-0034,2026-02-16,12:10,12,2026-02,L012,Green Park Turn,west,junction,critical,clear,night_poor_light,two_wheeler,signal_violation,2,28.571427632111217,77.1969782732204,True
ACC-1016,2026-06-27,09:50,9,2026-06,L004,School Gate Road,north,junction,moderate,clear,daylight,car,overspeeding,1,28.6363108358008,77.20144923691782,False
ACC-0315,2026-03-22,16:25,16,2026-03,L012,Green Park Turn,west,arterial,minor,fog,daylight,two_wheeler,wet_surface,0,28.569475576293424,77.1958047736946,False
ACC-1831,2026-02-06,22:30,22,2026-02,L009,Hospital Service Road,central,local_road,moderate,rain,dusk,cycle,overspeeding,1,28.61351235544128,77.20532690113224,False
ACC-0665,2026-05-28,08:45,8,2026-05,L006,Industrial Belt Exit,south,arterial,major,rain,night_poor_light,auto_rickshaw,tailgating,1,28.573365281418106,77.23967696077429,True
ACC-1377,2026-06-19,19:05,19,2026-06,L010,Airport Link Signal,east,junction,major,rain,night_lit,auto_rickshaw,tailgating,2,28.635824663710505,77.25428823326688,True
ACC-1468,2026-04-12,13:10,13,2026-04,L003,Market Ring Road,central,local_road,moderate,rain,night_poor_light,truck,tailgating,0,28.60589710107317,77.2216456661009,False
ACC-0792,2026-04-21,16:35,16,2026-04,L009,Hospital Service Road,central,local_road,minor,clear,dusk,bus,tailgating,1,28.62892160674533,77.2078500704937,False
ACC-1870,2026-03-16,21:25,21,2026-03,L006,Industrial Belt Exit,south,arterial,major,clear,dusk,bus,tailgating,2,28.573951173681127,77.25034986013412,True
ACC-0491,2026-05-28,00:20,0,2026-05,L012,Green Park Turn,west,arterial,minor,cloudy,dusk,car,signal_violation,0,28.58236574449877,77.19240430694855,False
ACC-1076,2026-02-26,16:40,16,2026-02,L004,School Gate Road,north,arterial,moderate,wind,daylight,truck,wet_surface,0,28.63456090319292,77.20240531530926,False
ACC-1716,2026-02-20,15:00,15,2026-02,L001,Maple Junction,central,local_road,minor,fog,daylight,car,wet_surface,0,28.606886088851816,77.20709446187344,False
ACC-1208,2026-05-14,12:15,12,2026-05,L009,Hospital Service Road,central,service_road,minor,wind,daylight,auto_rickshaw,signal_violation,0,28.6237900658411,77.20686542970179,False
ACC-0431,2026-06-29,14:05,14,2026-06,L004,School Gate Road,north,arterial,minor,cloudy,daylight,truck,wet_surface,0,28.633907619952467,77.20482373042836,False
ACC-0319,2026-04-30,17:55,17,2026-04,L003,Market Ring Road,central,junction,minor,rain,daylight,bus,wet_surface,0,28.61242255752339,77.22126590216402,False
ACC-0576,2026-06-16,20:00,20,2026-06,L009,Hospital Service Road,central,arterial,major,rain,night_lit,bus,pedestrian_conflict,2,28.613379522018256,77.2076929210219,True
ACC-1744,2026-01-11,13:35,13,2026-01,L005,Metro Link Turn,west,local_road,moderate,cloudy,daylight,truck,signal_violation,0,,,False
ACC-1226,2026-03-03,13:55,13,2026-03,L012,Green Park Turn,west,junction,major,clear,night_lit,bus,wrong_side_entry,2,28.571171399292226,77.18698363167569,True
ACC-0264,2026-05-23,18:30,18,2026-05,L003,Market Ring Road,central,arterial,minor,cloudy,daylight,two_wheeler,overspeeding,0,28.61062045930157,77.23111846224364,False
ACC-1893,2026-04-23,11:40,11,2026-04,L003,Market Ring Road,central,local_road,minor,clear,daylight,two_wheeler,low_visibility,0,28.59829085150638,77.2282236127821,False
ACC-0492,2026-06-09,17:15,17,2026-06,L004,School Gate Road,north,local_road,major,clear,dusk,truck,low_visibility,2,28.637749677433103,77.1973189991338,True
ACC-0468,2026-03-19,05:10,5,2026-03,L009,Hospital-Service Road,central,junction,moderate,Unknown,daylight,two_wheeler,tailgating,0,28.628547912082627,77.20922938286722,False
ACC-1598,2026-06-29,12:15,12,2026-06,L003,Market Ring Road,central,arterial,moderate,clear,daylight,car,low_visibility,0,28.60999801880459,77.22954594091586,False
ACC-0981,2026-01-27,00:15,0,2026-01,L003,Market Ring Road,central,junction,minor,Unknown,night_poor_light,auto_rickshaw,tailgating,0,28.600938674016067,77.21930759502564,False
ACC-1128,2026-04-04,11:35,11,2026-04,L001,Maple Junction,central,signalized_crossing,major,clear,night_lit,two_wheeler,tailgating,2,28.610185663545018,77.22122974718316,True
ACC-0917,2026-04-29,23:40,23,2026-04,L003,Market Ring Road,central,local_road,major,rain,daylight,auto_rickshaw,pedestrian_conflict,1,28.612177935577,77.22746109748955,True
ACC-1094,2026-01-22,07:35,7,2026-01,L001,Maple Junction,central,junction,minor,rain,daylight,auto_rickshaw,wet_surface,0,28.60621280172019,77.22238443771565,False
ACC-0221,2026-03-05,06:50,6,2026-03,L002,Riverside Flyover,east,flyover,moderate,cloudy,dusk,truck,pedestrian_conflict,1,28.626957721146635,77.23877672439156,False
ACC-1542,2026-02-02,21:25,21,2026-02,L001,Maple Junction,central,arterial,minor,clear,dusk,cycle,wrong_side_entry,0,28.607493492817586,77.21334148532814,False
ACC-1682,2026-06-07,11:25,11,2026-06,L001,Maple Junction,central,arterial,minor,wind,dusk,car,signal_violation,0,28.61827256184554,77.21832596617816,False
ACC-0602,2026-05-10,09:25,9,2026-05,L008,Old Bridge Approach,north,bridge_approach,major,clear,dusk,bus,Unknown,1,28.65296697508169,77.22379634218036,True
ACC-0223,2026-02-25,12:15,12,2026-02,L006,Industrial Belt Exit,south,local_road,moderate,clear,night_poor_light,truck,overspeeding,1,28.574793885665656,77.24223557231765,False
ACC-1297,2026-01-18,20:45,20,2026-01,L009,Hospital Service Road,central,junction,minor,clear,daylight,cycle,wet_surface,0,28.621562845316824,77.20476841684359,False
ACC-1113,2026-05-08,07:55,7,2026-05,L005,Metro Link Turn,west,local_road,moderate,fog,dusk,bus,tailgating,0,28.596719840030502,77.18368904892117,False
